symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
CFG,"Citizens Financial Group, Inc.",United States,4359403,43.68,USD,Financial Services,Banks—Regional,0.30897,0.38952,1414000000.0,0.01112,0.08896,3.562,6567000064.0,15.399,0.417,5289000000.0,1916999936.0,14696999936.0,34.493,7162999808.0,48.571,18604621824.0,13214875648.0,12.2627735,1.561,10.205607,-3.08,2.8330474,0.89930207,2.012,1.739107,51.14,23.46,43.43714,45.36693,0.03568161,3.1
MTB,M&T Bank Corporation,United States,924084,137.55,USD,Financial Services,Banks—Regional,0.28307,0.38474998,2178365952.0,0.01114,0.09495,11.342,5410589184.0,42.156,0.204,5154761000.0,1456455936.0,33400117248.0,259.613,3670980096.0,118.115,17696358400.0,-9615931392.0,12.127491,0.664,11.549119,0.83,3.2706897,1.164543,-1.777,1.191304,168.27,88.48,137.84058,148.54135,0.031997673,2.48
SBNY,Signature Bank,United States,484640,261.68,USD,Financial Services,Banks—Regional,0.44112,0.60647,1091292032.0,0.00911,0.12242,11.336,1624452992.0,29.877,0.539,1346246000.0,695683008.0,25004390400.0,417.399,3756561920.0,116.853,15123481600.0,-5513122304.0,23.083979,0.83,16.795893,2.89,9.309892,2.239395,-3.394,2.016921,272.54,71.44,253.42229,242.79129,0.008498047,
EWBC,"East West Bancorp, Inc.",United States,761551,72.22,USD,Financial Services,Banks—Diversified,0.48136002,0.59519,826220032.0,0.013789999,0.14302,4.411,1565049984.0,11.049,0.572,1332005000.0,753356992.0,9622759424.0,67.824,1006177984.0,37.26,10245346304.0,1953300736.0,16.372705,1.262,12.942653,1.51,6.546338,1.9382718,1.248,1.887036,82.53,30.49,73.28029,73.74893,0.015783,1.93
WAL,Western Alliance Bancorporation,United States,640918,98.36,USD,Financial Services,Banks—Regional,0.47817,0.61917,-1574400000.0,0.01842,0.20897,6.122,1559500032.0,15.471,1.346,1114100000.0,745699968.0,3464399872.0,33.55,1942400000.0,36.226,10177801216.0,8381799936.0,16.066645,1.399,10.880531,1.44,6.5263233,2.7151768,5.375,1.687772,109.84,30.34,97.3,97.52936,0.010099989,
CMA,Comerica Incorporated,United States,1353857,74.07,USD,Financial Services,Banks—Regional,0.33787,0.44482,187000000.0,0.01265,0.13894,6.14,3235000064.0,23.442,0.524,2375000000.0,1065000000.0,17394999296.0,129.887,2876999936.0,55.579,10341134336.0,-4413196288.0,12.063519,1.78,14.00189,-0.87,3.1966412,1.3326976,-1.364,1.607853,79.86,35.76,72.627716,72.21622,0.036876354,3.12
ZION,Zions Bancorporation N.A.,United States,1333012,57.09,USD,Financial Services,Banks—Regional,0.3548,0.46765,604000000.0,0.01387,0.14544,4.919,3199000064.0,19.579,0.725,2405000000.0,1088999936.0,12791000064.0,78.922,2321999872.0,44.976,9352255488.0,-489396832.0,11.606017,4.364,13.154377,-0.27,2.9234934,1.2693436,-0.153,1.563864,60.65,27.55,55.692287,55.239716,0.023570191,2.14
FHN,First Horizon Corporation,United States,5024179,15.22,USD,Financial Services,Banks—Regional,0.38131002,0.39957002,2636000000.0,0.01599,0.1612,2.082,2792999936.0,5.674,1.635,2265000000.0,1035000000.0,14961000448.0,27.085,4140999936.0,13.654,8407132672.0,-509968832.0,7.3102784,16.923,9.224243,0.89,3.0100727,1.1146916,-0.183,1.540217,19.45,8.53,15.858857,17.109215,0.03911343,3.1
FCNCB,FIRST CITIZENS BANCSHARES INC N,United States,110,705.0,USD,Financial Services,Banks—Regional,0.29914,0.40624002,-358830016.0,0.01127,0.13719,56.929,1941831040.0,197.738,0.037,1810710000.0,562328000.0,395364000.0,40.276,1982750976.0,405.593,7863992832.0,9289627648.0,12.383846,-0.006,,,4.0497823,1.7381958,4.784,1.229257,787.5,251.2,753.07886,743.29834,0.002367347,0.38
FCNCA,"First Citizens BancShares, Inc.",United States,55540,819.92,USD,Financial Services,Banks—Regional,0.29914,0.40624002,-358830016.0,0.01127,0.13719,56.929,1941831040.0,197.738,0.037,1810710000.0,562328000.0,395364000.0,40.276,1982750976.0,440.222,7933266944.0,10060608512.0,14.402501,-0.006,10.393206,,4.085457,1.8625149,5.181,1.229257,915.4,310.27,853.868,838.1004,0.0021245682,0.33
CBSH,"Commerce Bancshares, Inc.",United States,426281,66.6,USD,Financial Services,Banks—Regional,0.3735,0.47619,721513024.0,0.01756,0.16492,3.601,1487640064.0,12.798,0.736,1209556000.0,543099008.0,3916070912.0,33.527,2333771008.0,28.238,7794530816.0,6236607488.0,18.494862,3.072,18.813559,-1.87,5.239527,2.3585238,4.192,0.974344,83.06,50.50476,69.547714,74.59014,0.015576982,1.55
CFR,"Cullen/Frost Bankers, Inc.",United States,290754,111.27,USD,Financial Services,Banks—Regional,0.31886998,0.36321,665873024.0,0.0097,0.099589996,6.144,1309005952.0,20.73,0.195,1200225000.0,409480992.0,15255926784.0,239.685,2984594944.0,64.888,7070685184.0,-4939174912.0,18.110352,0.269,20.876173,1.75,5.4015684,1.7148008,-3.773,1.465611,125.0,61.5,113.291145,113.694214,0.025560819,2.82
PBCT,People's,United States,3536100,16.02,USD,Financial Services,Banks—Regional,0.15621,0.47354,1182499968.0,0.00504,0.040560003,0.517,2014000000.0,4.806,0.277,1904800000.0,300500000.0,6300499968.0,14.917,2329999872.0,17.424,6762522624.0,3137112576.0,30.98646,0.9,12.136363,0.82,3.357757,0.91942155,1.558,1.194728,19.62,9.74,16.140285,17.393,0.044776123,4.45
PNFP,"Pinnacle Financial Partners, In",United States,341884,90.32,USD,Financial Services,Banks—Regional,0.37483,0.48443002,494388000.0,0.01268,0.08762,5.274,1092198016.0,14.511,0.88,947894000.0,397999008.0,3659670016.0,48.385,1849181056.0,62.706,6872890880.0,5024796672.0,17.12552,3.423,15.707826,0.47,6.292715,1.4403725,4.601,1.375,98.63,32.8,94.03571,90.26907,0.0073284484,1.04
FFIN,"First Financial Bankshares, Inc",United States,497732,44.65,USD,Financial Services,Banks—Regional,0.44682,0.56354,276204992.0,0.02034,0.13893,1.56,496214016.0,3.493,0.26,470303000.0,221720000.0,1085216000.0,7.678,548604032.0,11.782,6353070080.0,6301785088.0,28.621798,0.529,31.006945,3.04,12.803084,3.7896795,12.7,0.902717,52.49,26.71,47.35314,48.391,0.01183432,1.53
PB,"Prosperity Bancshares, Inc.",United States,371589,66.03,USD,Financial Services,Banks—Regional,0.46592999,0.59551,603137024.0,0.01579,0.08799,5.731,1140438016.0,12.305,-0.006,1142267000.0,531364992.0,1965101952.0,21.144,440687008.0,66.953,6136761856.0,5148608000.0,11.521549,0.019,12.115597,1.37,5.381057,0.98621416,4.515,1.304347,83.02,48.8,69.005714,72.949,0.02886222,2.32
NYCB,"New York Community Bancorp, Inc",United States,6463445,12.72,USD,Financial Services,Banks—Regional,0.4734,0.58932996,201196000.0,0.0108,0.08863,1.11,1273993984.0,2.753,0.335,1098994000.0,563483008.0,2086000000.0,4.486,15715000320.0,13.532,5915614208.0,20116975616.0,11.459459,0.448,8.9577465,-0.48,4.643361,0.93999416,15.79,1.063318,13.23,7.72,12.406571,12.008,0.05362776,5.89
BPOP,"Popular, Inc.",United States,476779,73.23,USD,Financial Services,Banks—Regional,0.32493,0.42306,850518016.0,0.012180001,0.14237,8.702,2540242944.0,30.504,0.317,2076389000.0,823992000.0,18380390400.0,227.843,1439959040.0,69.631,5901892096.0,-10769801216.0,8.415308,0.709,9.304956,1.48,2.3233573,1.0516869,-4.24,1.224344,83.72,34.3,74.86629,74.70893,0.021709634,2.3
SNV,Synovus Financial Corp.,United States,962835,40.27,USD,Financial Services,Banks—Regional,0.31479,0.45992002,1336547968.0,0.01128,0.11958,3.295,1954577024.0,13.215,0.258,1664239000.0,582112000.0,943916992.0,6.446,1513170944.0,31.061,5984121856.0,7000831488.0,12.221548,0.998,9.821952,1.18,3.0615942,1.2964811,3.582,1.639192,50.51,19.39,42.24914,45.066856,0.032819495,2.77
BOKF,BOK Financial Corporation,United States,157804,85.14,USD,Financial Services,Banks—Regional,0.28035998,0.39251998,1107668992.0,0.0109399995,0.1005,7.411,1851209984.0,26.6,0.349,1729801000.0,516399008.0,7794300928.0,112.055,3499258112.0,75.325,5922160128.0,1799545728.0,11.488328,1.353,13.261682,1.55,3.1990752,1.1303021,0.972,1.480434,98.95,48.41,86.348,88.2555,0.024689885,2.48
BPOPO,POPULAR INC,United States,329,26.0,USD,Financial Services,Banks—Regional,0.32493,0.42306,850518016.0,0.012180001,0.14237,8.702,2540242944.0,30.504,0.317,2076389000.0,823992000.0,18380390400.0,227.843,1439959040.0,69.631,5479006208.0,-14820833280.0,2.987819,0.709,,,2.1568828,0.37339693,-5.834,1.224344,26.45,24.5,26.046572,25.889286,0.06153846,6.72
OZK,Bank OZK,United States,589101,40.77,USD,Financial Services,Banks—Regional,0.4432,0.56962,607996992.0,0.01653,0.10114,3.31,966704000.0,7.472,1.491,788985000.0,428448000.0,2216335872.0,17.087,1101051008.0,33.79,5288398848.0,4180095232.0,12.317221,11.508,11.886297,0.83,5.4705462,1.20657,4.324,1.780978,45.83,20.1,41.92057,41.82057,0.026825087,2.56
TFSL,TFS Financial Corporation,United States,175145,18.71,USD,Financial Services,Banks—Regional,0.26288998,0.35723,151764000.0,0.0053399997,0.0461,0.31,295068000.0,1.067,-0.136,292519000.0,76030000.0,581248000.0,2.099,3170398976.0,6.154,5250324992.0,7781785088.0,60.354836,-0.405,81.347824,,17.79361,3.040299,26.373,0.406113,22.54,14.12,19.482286,20.329786,0.060312334,4.9
PACW,PacWest Bancorp,United States,715684,42.03,USD,Financial Services,Banks—Regional,0.3429,0.50636,515001984.0,0.011729999,0.09822,2.936,1008868992.0,8.642,1.122,821618000.0,342744992.0,5696555008.0,48.723,627281024.0,31.254,5006025216.0,-219579200.0,14.315394,,10.12771,0.89,4.962017,1.3447878,-0.218,1.607608,46.75,15.62,41.632572,41.502785,0.023917722,5.62
CIT,CIT Group Inc (DEL),United States,770767,50.56,USD,Financial Services,Banks—Regional,0.23356001,0.38984,1066499968.0,0.01074,0.10616,2.863,2676000000.0,27.098,1.12,1616800000.0,594899968.0,5660100096.0,57.09,6142700032.0,53.406,5008792576.0,6272157184.0,17.659798,,11.981044,0.77,1.8717461,0.94671017,2.344,1.542764,56.62,15.65,52.625713,51.606,0.027733756,2.67
VLY,Valley National Bancorp,United States,2126820,12.11,USD,Financial Services,Banks—Regional,0.35346,0.53174996,615756032.0,0.0107,0.096379995,1.0,1256050944.0,3.104,0.175,1162879000.0,431271008.0,2114742016.0,5.201,3137058048.0,10.966,4915267072.0,6115290624.0,12.11,0.261,10.439655,2.21,3.9132705,1.1043224,4.869,1.308406,14.74,6.5,12.894857,13.496142,0.037037037,4.15
GBCI,"Glacier Bancorp, Inc.",United States,372028,50.52,USD,Financial Services,Banks—Regional,0.3973,0.51679003,4520000000,0.01701,0.13957,3.184,800516992.0,8.386,0.095,727958000.0,318046016.0,921206976.0,9.645,1161297024.0,24.035,4824751104.0,5104273408.0,15.866835,0.224,18.921349,1.93,6.027044,2.1019347,6.376,1.002176,67.35,30.05,52.520573,56.44207,0.023871098,2.48
SSB,SouthState Corporation,United States,423212,64.72,USD,Financial Services,Banks—Regional,0.20586,0.34238997,794894976.0,0.008640001,0.06916,3.782,1182706944.0,18.446,2.073,901616000.0,243471008.0,6107613184.0,85.943,1788226944.0,66.428,4599954944.0,1672884352.0,17.112638,5.095,10.592471,0.82,3.8893447,0.9742879,1.414,1.092934,93.26,45.0,68.95743,79.51693,0.028967641,2.04
WBS,Webster Financial Corporation,United States,741078,48.69,USD,Financial Services,Banks—Regional,0.27446,0.39918,652900992.0,0.00997,0.10191,3.133,1207582976.0,13.444,0.289,1038920000.0,321792992.0,1771169024.0,19.551,1365325952.0,34.597,4402559488.0,4207205888.0,15.541015,0.771,9.622529,0.54,3.6457615,1.4073474,3.484,1.539847,63.81,23.67,49.564857,53.599857,0.032606483,2.93
STL,Sterling Bancorp,United States,1837764,22.31,USD,Financial Services,Banks—Regional,0.38601002,0.52978003,636060032.0,0.01195,0.07784,1.563,928257024.0,4.823,0.332,748097000.0,350462016.0,594769984.0,3.087,810598016.0,23.284,4296883712.0,4809086976.0,14.273832,0.936,10.328703,2.25,4.6289806,0.9581687,5.181,1.692845,27.22,9.83,22.561142,23.8975,0.012477718,1.46
UMBF,UMB Financial Corporation,United States,223093,90.26,USD,Financial Services,Banks—Regional,0.31055,0.38457,449212000.0,0.01234,0.13957,7.924,1318516992.0,27.432,0.114,1160895000.0,409467008.0,1811684992.0,37.472,3066130944.0,61.244,4360262144.0,5539004416.0,11.390713,0.444,14.993356,-2.08,3.3069441,1.473777,4.201,1.08679,99.98,45.87,91.57172,92.995575,0.014057794,1.68
UMPQ,Umpqua Holdings Corporation,United States,1497793,19.3,USD,Financial Services,Banks—Regional,0.34115002,0.41072,525060000,0.015149999,0.16813,1.98,1278802944.0,5.806,1.34,1089667000.0,436264000.0,3241180928.0,14.7,1180652032.0,12.163,4255476224.0,2190537472.0,9.747475,,11.286549,1.03,3.3277028,1.5867795,1.713,1.22835,20.44,10.03,19.528,18.689928,0.032490976,4.63
UBSI,"United Bankshares, Inc.",United States,515237,33.05,USD,Financial Services,Banks—Regional,0.3332,0.45619,420310000,0.01501,0.09268,2.793,1067651968.0,8.416,0.889,935467000.0,354996992.0,2963138048.0,22.939,1032926016.0,33.541,4269266688.0,3276864512.0,11.833154,1.66,13.886554,1.71,3.9987438,0.98536116,3.069,1.400441,42.5,20.57,35.09257,37.644356,0.042669915,3.88
WTFC,Wintrust Financial Corporation,United States,306470,74.96,USD,Financial Services,Banks—Regional,0.26966998,0.37796003,499964992.0,0.0103400005,0.11208,6.174,1730935040.0,30.253,0.463,1424514000.0,435516992.0,5357471232.0,93.924,2643288064.0,67.341,4274384128.0,1914762240.0,12.141237,3.853,14.090225,1.01,2.4694076,1.1131405,1.106,1.597707,87.85,37.28,73.53314,76.37493,0.015484045,1.29
SFBS,"ServisFirst Bancshares, Inc.",United States,154207,74.17,USD,Financial Services,Banks—Regional,0.53998,0.70275,216108992.0,0.01617,0.19702,3.44,362649984.0,6.714,0.183,325373000.0,195762000.0,211188000.0,3.896,1143699968.0,19.025,4016520448.0,4850675200.0,21.561045,0.237,20.892958,,11.075474,3.8985546,13.376,1.181222,74.835,31.93,72.57743,66.79575,0.010283833,1.15
HWC,Hancock Whitney Corporation,United States,382292,43.63,USD,Financial Services,Banks—Regional,0.3009,0.40638,655873984.0,0.011089999,0.110139996,1.96,1258937984.0,14.545,86.35,660204000.0,373683008.0,2814832128.0,32.41,1931814016.0,39.376,3787105792.0,2880221696.0,22.260204,,10.193925,1.19,3.0081751,1.1080354,2.288,1.705786,50.69,17.42,44.660286,44.934784,0.024606973,2.78
BKU,"BankUnited, Inc.",United States,562518,40.14,USD,Financial Services,Banks—Regional,0.37857,0.52679,1120000000,0.01008,0.12003,3.465,937955008.0,10.233,0.272,706548000.0,345552000.0,895347968.0,9.603,3403143936.0,32.83,3742765824.0,6163679744.0,11.584415,0.359,11.307042,1.1,3.990347,1.2226621,6.571,1.400435,50.71,20.52,41.248573,43.811,0.023,2.63
FNB,F.N.B. Corporation,United States,2350645,10.96,USD,Financial Services,Banks—Regional,0.29323,0.40750998,571000000.0,0.009190001,0.07046,0.99,1193611008.0,3.711,0.134,1120310000.0,341959008.0,3196000000.0,10.003,2719000064.0,15.519,3500459520.0,3403520256.0,11.070707,0.214,10.745098,0.98,2.9326637,0.70623106,2.851,1.366863,13.83,6.37,11.460857,12.391,0.043636363,4.2
HOMB,"Home BancShares, Inc.",United States,707440,22.29,USD,Financial Services,Banks—Regional,0.43193,0.56773,300694016.0,0.01865,0.1204,1.849,707387008.0,4.282,1.841,582077000.0,305543008.0,2478547968.0,15.036,975846976.0,16.018,3674328320.0,2565608960.0,12.055165,179.675,13.035088,2.3,5.1942263,1.3915596,3.627,1.5375,29.76,14.42,21.755714,25.100714,0.023862131,2.24
CBU,"Community Bank System, Inc.",United States,179704,67.13,USD,Financial Services,Banks—Regional,0.30754,0.41614,172204992.0,0.013459999,0.09178001,3.292,618099008.0,11.489,0.154,582189000.0,189575008.0,2206458880.0,40.922,201120000.0,36.592,3640151040.0,1993224448.0,20.391857,0.36,21.654839,2.62,5.8892684,1.834554,3.225,0.710597,82.53,52.37,72.307144,76.104355,0.025272395,2.41
PPBI,Pacific Premier Bancorp Inc,United States,381918,38.37,USD,Financial Services,Banks—Regional,0.37877,0.54925996,284896000.0,0.01455,0.109239995,1.155,788526016.0,8.421,,453720000.0,296558016.0,643211008.0,6.796,560190016.0,28.561,3631754752.0,3698227200.0,33.22078,,13.802158,1.46,4.6057515,1.3434403,4.69,1.378698,47.46,18.47,39.13914,42.220715,0.03085927,
ASB,Associated Banc-Corp,United States,1787795,20.28,USD,Financial Services,Banks—Regional,0.28497,0.37215,494102016.0,0.00854,0.07315,2.174,1044046976.0,6.854,-0.263,1120712000.0,275121984.0,1918141056.0,12.762,2466917888.0,24.959,3098946304.0,3968167168.0,9.328427,-0.388,12.917197,1.72,2.968206,0.8125326,3.801,1.206562,23.95,12.04,20.544857,21.329214,0.035207823,3.03
EBC,"Eastern Bankshares, Inc.",United States,671982,19.01,USD,Financial Services,Banks—Regional,0.112110004,0.32682,127486000.0,0.0043099998,0.02612,,596841984.0,3.467,0.115,530045000.0,66915000.0,1622801024.0,9.425,138356992.0,,3550269696.0,1754143488.0,,0.166,,,5.948425,,2.939,,23.03,11.74,19.058,19.98982,,
ISBC,"Investors Bancorp, Inc.",United States,2372034,14.07,USD,Financial Services,Banks—Regional,0.32072,0.47804,481290000,0.00969,0.09481,1.077,793038976.0,3.359,0.3,746046000.0,254343008.0,173272992.0,0.732,3765977088.0,11.696,3484421120.0,7152888832.0,13.064066,0.829,10.345588,1.07,4.393758,1.2029754,9.02,1.170987,15.71,6.74,14.065714,14.347072,0.036723163,3.26
FHB,"First Hawaiian, Inc.",United States,696381,26.65,USD,Financial Services,Banks—Regional,0.36881,0.50106996,349148992.0,0.01148,0.09986,1.57,735531008.0,5.667,0.829,611396000.0,271273984.0,1989010048.0,15.349,207404000.0,20.683,3474387200.0,1835122688.0,16.974522,3.326,15.316092,16.75,4.7236447,1.2884978,2.495,1.303926,30.8,14.155,27.414858,27.998821,0.038893044,
CBKLP,COBANK ACB,United States,201,103.98,USD,Financial Services,Banks—Regional,0.66533995,0.7693,1425886976.0,0.008719999,0.115,30.893,2029191936.0,51.414,0.156,1906021000.0,1267552000.0,3370897920.0,85.41,144184262656.0,260.092,3369368064.0,146417975296.0,3.365811,0.19,,,1.6604482,0.3997816,72.156,,111.0,99.75,103.31686,102.952354,,6.04
ABCB,Ameris Bancorp,United States,416432,47.83,USD,Financial Services,Banks—Regional,0.34829,0.45769,32798000.0,0.01854,0.14154,5.283,1055524992.0,15.233,0.64,938065000.0,367628000.0,2822246912.0,40.634,559384000.0,39.704,3335252992.0,1198757888.0,9.053569,5.467,11.72304,1.12,3.1598048,1.2046646,1.136,1.422742,59.85,20.86,48.638287,51.541,0.01264489,1.15
BOH,Bank of Hawaii Corporation,United States,210889,77.82,USD,Financial Services,Banks—Regional,0.32064,0.43258998,321920000.0,0.00978,0.14146,4.492,647571008.0,16.266,0.349,563153000.0,207636000.0,1236947968.0,30.559,684737024.0,33.674,3143484416.0,2776167936.0,17.324131,0.736,15.023167,1.57,4.85427,2.3109818,4.287,1.262008,99.1,48.77,82.842575,87.456215,0.034670115,3.02
CATY,Cathay General Bancorp,United States,319971,39.78,USD,Financial Services,Banks—Regional,0.44437,0.63614,314100992.0,0.01441,0.11607,3.2,626211968.0,7.88,0.356,537430000.0,278270016.0,1714360064.0,21.934,200410000.0,30.948,3169252864.0,1633575808.0,12.43125,0.421,11.301136,1.32,5.0609903,1.2853819,2.609,1.498362,45.19,20.59,39.42,40.34686,0.03110888,3.05
BXS,BancorpSouth Bank,United States,971257,28.48,USD,Financial Services,Banks—Regional,0.28981,0.39049,359696000.0,0.01179,0.103310004,2.686,1034217024.0,10.007,0.119,941471000.0,290236000.0,974145024.0,8.97,1070505024.0,25.902,2923329536.0,3243366656.0,10.603127,0.235,11.256917,3.65,2.8266113,1.0995289,3.136,1.247982,35.59,18.11,28.329714,29.708357,0.026150627,2.21
SFNC,Simmons First National Corporat,United States,395139,28.61,USD,Financial Services,Banks—Regional,0.32654,0.43533,291888992.0,0.01153,0.08789,2.246,799937024.0,7.37,0.088,812919000.0,261158000.0,2340459008.0,21.614,1944622976.0,27.043,3099864832.0,2578414336.0,12.738201,0.274,13.063927,2.49,3.8751361,1.0579448,3.223,0.91048,33.43,14.84,28.446285,29.361572,0.024433428,2.38
SI,Silvergate Capital Corporation,United States,614650,111.49,USD,Financial Services,Banks—Regional,0.40491,0.48333,-406980992.0,0.00681,0.087519996,1.704,123050000.0,5.747,0.996,89874000.0,49824000.0,4534769152.0,170.99,15838000.0,28.752,2935643136.0,-1846978432.0,65.428406,2.83,33.581326,,23.857319,3.877643,-15.01,,187.864,13.5,109.76343,114.50221,,
TCBI,"Texas Capital Bancshares, Inc.",United States,490306,56.46,USD,Financial Services,Banks—Regional,0.27278,0.46925998,825752000.0,0.0073100002,0.089820005,2.834,963091008.0,19.07,0.364,796342000.0,247740000.0,6965347840.0,137.661,3088854016.0,53.592,2855820032.0,-713164672.0,19.92237,,12.602678,1.57,2.965265,1.0535154,-0.74,1.851528,93.26,29.45,62.86457,68.00629,,
